name,pophoh,poptotl,popownr,poprntr,mhhinc,mhhinco,mhhincr,pophohm,popttlm,popwnrm,pprntrm,mhhincmo,mhhincom,mhhncrm,geoid,poptot,pophis,popnhis,popnh1r,popwhit,popblck,popamnd,popasin,poppacl,popth1r,ppnhs2r,bct2020,geometry,in_census,nun_res,nun_rs,nun_nycha,fzr20_100y,fzr50_100y,fzr50_500y,ncondo,ncoop,nsfh,nmfh,nuncondo,nuncoop,nunsfh,nunmfh,nres_bf1960,nres_60t79,nres_80t99,nres_2000af,nun_bf1960,nun_60t79,nun_80t99,nun_2000af,nunbf60sfh,nun60t79sfh,nun80t99sfh,nun00afsfh,nunbf60mfh,nun60t79mfh,nun80t99mfh,nun00afmfh,fp_cat,in_mp
"Census Tract 998.02, Queens County, New York",2450,6068,212,5856,50523,NA,49821,219,1259,287,1243,7626,NA,10402,36081099802,5822,1188,4634,4359,1221,2774,31,229,5,99,275,4099802,"list(list(c(-73.764402, -73.762778, -73.762997, -73.762156, -73.760409, -73.759392, -73.757962, -73.757144, -73.756018, -73.754492, -73.753986, -73.753203, -73.75318, -73.752771, -73.75237, -73.753993, -73.7552665240504, -73.755269, -73.7560282162845, -73.763622288472, -73.7637578234581, -73.763871, -73.764402, 40.594572, 40.594757, 40.595987, 40.596085, 40.596103, 40.595841, 40.595365, 40.595301, 40.595205, 40.595156, 40.59514, 40.595152, 40.592876, 40.592387, 40.591232, 40.590902, 40.5908624008346, 
40.590895, 40.5908897477789, 40.5908372123591, 40.5908362747347, 40.591751, 40.594572)))",1,2778,1605,0,1,1,1,1,0,104,255,6,0,104,2541,169,4,2,184,1115,790,154,591,102,0,0,1,1007,790,154,590,2020_100y,1
"Census Tract 1291.03, Queens County, New York",1922,4094,3317,777,67273,70806,54697,232,748,702,265,16740,16846,42144,36081129103,3811,419,3392,3291,1912,121,0,1241,0,17,101,4129103,"list(list(c(-73.765041, -73.762733, -73.762486, -73.762683, -73.763609, -73.759882, -73.758293, -73.757353, -73.756343, -73.755532, -73.756216, -73.755196, -73.758035, -73.7637, -73.765041, 40.734477, 40.735262, 40.736731, 40.737256, 40.739175, 40.740316, 40.74084, 40.741116, 40.738993, 40.737272, 40.736543, 40.734302, 40.733821, 40.732864, 40.734477)))",1,2138,74,0,0,0,0,0,5,254,3,0,1870,254,6,253,6,1,2,1285,842,1,2,248,3,1,2,4,2,0,0,NA,1
"Census Tract 1385.02, Queens County, New York",0,0,0,0,NA,NA,NA,12,12,12,12,NA,NA,NA,36081138502,85,16,69,68,63,0,1,4,0,0,1,4138502,"list(list(c(-73.758625, -73.758506, -73.754493, -73.75377, -73.753469, -73.750722, -73.74877, -73.750786, -73.750488, -73.746592, -73.741208, -73.739706, -73.739263, -73.739381, -73.739793, -73.741362, -73.741724, -73.738804, -73.737189, -73.73543, -73.735038, -73.735018, -73.734362, -73.733763, -73.739224, -73.73983, -73.740291, -73.740195, -73.743068, -73.743375, -73.743719, -73.743962, -73.749968, -73.75139, -73.753473, -73.748877, -73.747849, -73.744776, -73.745931, -73.743967, -73.744151, -73.745779, 
-73.746808, -73.747099, -73.747741, -73.747111, -73.750048, -73.752303, -73.75585, -73.756256, -73.756821, -73.758001, -73.758481, -73.758115, -73.757833, -73.759206, -73.758625, 40.764383, 40.764392, 40.764973, 40.765305, 40.765445, 40.766512, 40.76408, 40.763619, 40.762959, 40.763907, 40.756205, 40.756623, 40.756917, 40.755761, 40.755399, 40.754469, 40.753282, 40.749913, 40.748221, 40.747161, 40.745526, 40.744888, 40.743628, 40.742869, 40.739684, 40.739054, 40.738517, 40.739031, 40.738441, 40.738885, 
40.739383, 40.740789, 40.739746, 40.740194, 40.742405, 40.743288, 40.743296, 40.743281, 40.745716, 40.74763, 40.748217, 40.751561, 40.752028, 40.752347, 40.75385, 40.754173, 40.758405, 40.759455, 40.757765, 40.75843, 40.759735, 40.76038, 40.761995, 40.762054, 40.762469, 40.764321, 40.764383)))",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1
"Census Tract 128.05, Richmond County, New York",792,2515,2192,323,103526,109353,28587,159,561,520,280,20839,4532,7103,36085012805,2390,215,2175,2141,1757,22,0,337,1,24,34,5012805,"list(list(c(-74.124276, -74.121158, -74.120052, -74.115713, -74.114731, -74.11413, -74.113264, -74.109536, -74.108609, -74.1070611134903, -74.111471, -74.1125450843077, -74.112585, -74.1128288683874, -74.114663, -74.116024, -74.118107, -74.118052, -74.119401, -74.123801, -74.127301, -74.124276, 40.559592, 40.559606, 40.560394, 40.557768, 40.557131, 40.557284, 40.556396, 40.552811, 40.55219, 40.5510791971896, 40.546908, 40.5475780974811, 40.547603, 40.5474711763487, 40.54934, 40.549361, 40.550632, 
40.552008, 40.552183, 40.555085, 40.557295, 40.559592)))",1,850,0,0,1,1,1,0,0,486,167,0,0,486,355,35,393,158,67,41,548,179,73,30,252,143,61,11,296,36,12,2020_100y,1
"Census Tract 93.02, Bronx County, New York",0,0,0,0,NA,NA,NA,12,12,12,12,NA,NA,NA,36005009302,512,195,317,312,32,263,2,14,0,1,5,2009302,"list(list(c(-73.903074, -73.899167, -73.898448, -73.89685, -73.895428, -73.895158, -73.894986, -73.890975, -73.890526, -73.890036, -73.889076, -73.882025, -73.880413, -73.879357, -73.876639, -73.87163, -73.863147, -73.867118, -73.872264, -73.892504, -73.895736, -73.902184, -73.902988, -73.903074, 40.80988, 40.812665, 40.813177, 40.81446, 40.815845, 40.815683, 40.815581, 40.813213, 40.811512, 40.809629, 40.809776, 40.81083, 40.809393, 40.805658, 40.805476, 40.801926, 40.797497, 40.793742, 40.794992, 
40.801206, 40.802633, 40.804877, 40.809364, 40.80988)))",1,8,0,0,0,0,0,0,0,1,1,0,0,1,6,2,0,0,0,7,0,0,0,1,0,0,0,6,0,0,0,NA,1
"Census Tract 19.03, Bronx County, New York",0,0,0,0,NA,NA,NA,12,12,12,12,NA,NA,NA,36005001903,2,2,0,0,0,0,0,0,0,0,0,2001903,"list(list(c(-73.928225, -73.926613, -73.925765, -73.916949, -73.913242, -73.908338, -73.906052, -73.90547, -73.909127, -73.908443, -73.906655, -73.90496, -73.903074, -73.902988, -73.902184, -73.902612, -73.904584, -73.91141, -73.913624, -73.918901, -73.923022, -73.925081, -73.92725, -73.928225, 40.80385, 40.804647, 40.805223, 40.80152, 40.799937, 40.804661, 40.803367, 40.803931, 40.806166, 40.806477, 40.807312, 40.808531, 40.80988, 40.809364, 40.804877, 40.804426, 40.803111, 40.796686, 40.796786, 
40.798903, 40.802425, 40.802521, 40.802558, 40.80385)))",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1
"Census Tract 462.08, Bronx County, New York",1460,4832,2389,2443,73578,147804,66048,310,877,869,868,27326,63765,7301,36005046208,5155,1192,3963,3838,122,3591,4,65,7,49,125,2046208,"list(list(c(-73.843057, -73.842015, -73.841277, -73.838743, -73.837537, -73.836606, -73.835742, -73.834821, -73.834, -73.834502, -73.834881, -73.834881, -73.834013, -73.83273, -73.83316, -73.835658, -73.836557, -73.837402, -73.838292, -73.837461, -73.839248, -73.839438, -73.840988, -73.841141, -73.842395, -73.843241, -73.843057, 40.879224, 40.879872, 40.880317, 40.881266, 40.87912, 40.879421, 40.879701, 40.878057, 40.878388, 40.877227, 40.875505, 40.874429, 40.871172, 40.868457, 40.86832, 40.867513, 
40.869352, 40.871109, 40.872951, 40.873223, 40.876619, 40.877446, 40.878147, 40.878216, 40.878751, 40.879109, 40.879224)))",1,1293,0,1,0,0,1,2,0,231,434,66,0,231,995,244,213,65,145,339,383,186,384,160,66,1,4,179,317,185,314,2050_500y,1
"Census Tract 208.05, Richmond County, New York",2343,6337,5693,644,107284,105647,118364,324,956,1003,458,14115,13924,75661,36085020805,6433,703,5730,5642,5177,55,5,383,0,22,88,5020805,"list(list(c(-74.221315, -74.218776, -74.217772, -74.21787, -74.217894, -74.217844, -74.217793, -74.217526, -74.217209, -74.2172078468215, -74.216997, -74.2164957463409, -74.2156036234097, -74.213502, -74.213164, -74.212915, -74.211693, -74.211025, -74.209885, -74.208799, -74.207973, -74.212077, -74.214771, -74.217769, -74.219297, -74.220091, -74.22065, -74.221315, 40.550253, 40.552474, 40.553245, 40.553628, 40.554045, 40.554432, 40.554473, 40.554622, 40.554715, 40.5549918781625, 40.554991, 40.5554759280489, 
40.5563389949304, 40.555668, 40.554839, 40.554261, 40.551132, 40.549397, 40.54643, 40.543672, 40.541671, 40.541371, 40.541369, 40.541126, 40.545053, 40.547162, 40.548605, 40.550253)))",1,2189,0,0,1,1,1,7,0,931,409,431,0,931,821,15,1,1247,80,15,1,1827,135,15,1,890,25,0,0,711,110,2020_100y,1
"Census Tract 226.02, Richmond County, New York",676,1415,730,685,NA,NA,NA,469,571,185,551,NA,NA,NA,36085022602,1223,167,1056,1041,945,19,1,68,0,8,15,5022602,"list(list(c(-74.2137529215232, -74.212411, -74.211979, -74.206392, -74.207032, -74.210589, -74.213502, -74.2156036234097, -74.2137529215232, 40.5581294202743, 40.557905, 40.557419, 40.558102, 40.557616, 40.557021, 40.555668, 40.5563389949304, 40.5581294202743)), list(c(-74.247808, -74.2353354539561, -74.229002, -74.2173831725667, -74.2172078468215, -74.217209, -74.217526, -74.217793, -74.217844, -74.217894, -74.21787, -74.217772, -74.218776, -74.221315, -74.22065, -74.223233, -74.224223, -74.224458, 
-74.22453, -74.224137, -74.223617, -74.223667, -74.224496, -74.225058, -74.223735, -74.225574, -74.22691, -74.228233, -74.229482, -74.229859, -74.231981, -74.23946, -74.239267, -74.2424276803188, -74.2418465799931, -74.241732, -74.2441961785606, -74.2452267673234, -74.247647324793, -74.247808, 40.543396, 40.5511192159247, 40.555041, 40.5549926083822, 40.5549918781625, 40.554715, 40.554622, 40.554473, 40.554432, 40.554045, 40.553628, 40.553245, 40.552474, 40.550253, 40.548605, 40.54414, 40.540791, 
40.539269, 40.537029, 40.532292, 40.526292, 40.525449, 40.523253, 40.520435, 40.518203, 40.518522, 40.519172, 40.519195, 40.519084, 40.520017, 40.520888, 40.521279, 40.52518, 40.5250323383169, 40.5302451500619, 40.531273, 40.5361895959002, 40.5382458545526, 40.5430754164689, 40.543396)))",1,561,0,0,1,1,1,0,0,349,92,0,0,349,186,137,9,58,237,167,13,78,277,109,5,38,197,58,8,40,80,2020_100y,1
"Census Tract 170.16, Richmond County, New York",1442,4405,4157,248,104173,108519,NA,223,692,656,318,11791,19154,NA,36085017016,4637,489,4148,4048,3620,14,3,405,0,6,100,5017016,"list(list(c(-74.181395, -74.177618, -74.176594, -74.174888, -74.173485, -74.172255, -74.171878, -74.173275, -74.175958, -74.178088, -74.178366, -74.178156, -74.179943, -74.180746, -74.181148, -74.180249, -74.180327, -74.180409, -74.181395, 40.565238, 40.563804, 40.563241, 40.562826, 40.562267, 40.561704, 40.561566, 40.560094, 40.555115, 40.550857, 40.550905, 40.552113, 40.551877, 40.555476, 40.557241, 40.558278, 40.559972, 40.560538, 40.565238)))",1,1579,0,0,1,1,1,0,0,1196,191,0,0,1196,382,2,979,383,23,3,1100,444,31,1,858,322,15,2,242,122,16,2020_100y,1
"Census Tract 59.01, Richmond County, New York",1204,3180,2191,989,72278,94531,51715,174,459,388,388,21270,22223,11661,36085005901,2854,372,2482,2402,2004,126,3,259,0,10,80,5005901,"list(list(c(-74.106822, -74.106016, -74.104453, -74.104256, -74.104588, -74.104844, -74.105063, -74.104172, -74.103003, -74.103683, -74.10267, -74.10051, -74.099521, -74.098421, -74.097155, -74.095921, -74.095537, -74.098777, -74.098934, -74.0964, -74.099685, -74.101898, -74.103511, -74.106103, -74.110015, -74.106822, 40.621794, 40.622138, 40.622913, 40.623682, 40.625098, 40.626207, 40.627178, 40.627276, 40.6274, 40.630806, 40.630926, 40.631214, 40.631358, 40.631598, 40.631898, 40.631723, 40.630611, 
40.626598, 40.626158, 40.622329, 40.619653, 40.617453, 40.616414, 40.618969, 40.620688, 40.621794)))",1,1189,208,0,0,0,0,2,0,573,117,110,0,573,501,443,84,127,38,698,312,128,46,343,74,126,30,245,238,2,16,NA,1
"Census Tract 226.01, Richmond County, New York",2383,6826,5842,984,130040,139335,72045,339,943,1041,536,37941,25836,17559,36085022601,6945,790,6155,6044,5468,89,0,468,0,19,111,5022601,"list(list(c(-74.224496, -74.223667, -74.223617, -74.224137, -74.22453, -74.224458, -74.224223, -74.223233, -74.22065, -74.220091, -74.219297, -74.217769, -74.217678, -74.2178, -74.218315, -74.217756, -74.216846, -74.21661, -74.21556, -74.214098, -74.213546, -74.217356, -74.223735, -74.225058, -74.224496, 40.523253, 40.525449, 40.526292, 40.532292, 40.537029, 40.539269, 40.540791, 40.54414, 40.548605, 40.547162, 40.545053, 40.541126, 40.540131, 40.53775, 40.535312, 40.531449, 40.528642, 40.528178, 
40.523968, 40.524098, 40.521235, 40.52093, 40.518203, 40.520435, 40.523253)))",1,2658,0,0,0,0,0,0,0,1087,773,0,0,1087,1547,119,34,1008,699,134,45,1459,996,104,23,558,402,30,22,901,594,NA,1
"Census Tract 291.06, Richmond County, New York",1043,3511,2694,817,116655,121497,89145,101,471,541,350,19480,8664,30705,36085029106,3231,556,2675,2630,2102,99,0,415,0,14,45,5029106,"list(list(c(-74.168284, -74.167996, -74.167197, -74.163287, -74.162732, -74.162361, -74.1619, -74.161899, -74.16228, -74.163317, -74.163603, -74.166787, -74.168836, -74.168284, 40.596433, 40.597922, 40.602076, 40.601681, 40.599333, 40.597405, 40.595299, 40.595142, 40.593663, 40.592508, 40.593374, 40.593853, 40.594721, 40.596433)))",1,1155,92,0,0,0,1,0,0,379,343,0,0,379,774,2,587,120,13,2,993,143,15,2,269,97,11,0,724,46,4,2050_500y,1
"Census Tract 788.02, Kings County, New York",513,1639,10,1629,51467,NA,51196,119,482,21,484,14175,NA,14794,36047078802,1328,80,1248,1137,18,1097,3,9,0,10,111,3078802,"list(list(c(-73.948265, -73.946449, -73.945373, -73.945123, -73.94615, -73.948015, -73.948265, 40.638607, 40.63872, 40.638787, 40.636448, 40.636385, 40.636267, 40.638607)))",1,593,411,0,0,0,0,0,0,23,32,0,0,23,570,48,1,0,6,418,63,0,112,23,0,0,0,395,63,0,112,NA,1
"Census Tract 53.02, Kings County, New York",32,65,0,65,126250,NA,126250,18,42,12,42,101653,NA,101653,36047005302,86,13,73,72,56,2,0,14,0,0,1,3005302,"list(list(c(-74.019147, -74.017545, -74.014256, -74.011886, -74.011006, -74.009611, -74.007711, -74.006005, -74.004432, -74.002608, -74.002016, -74.001354, -74.001213, -73.999924, -73.998863, -73.998619, -73.999021, -73.999457, -74.000175, -74.001454, -74.00577, -74.009911, -74.0178, -74.0186609575167, -74.0190020943245, -74.019664338181, -74.019147, 40.671605, 40.671038, 40.669743, 40.670438, 40.672228, 40.675121, 40.674625, 40.674146, 40.673701, 40.673182, 40.674482, 40.675791, 40.67587, 40.674004, 
40.672167, 40.67183, 40.671429, 40.67014, 40.668601, 40.667633, 40.666218, 40.664953, 40.662544, 40.6625189088442, 40.6655885184526, 40.6715475063385, 40.671605)))",1,35,23,0,1,1,1,0,0,0,5,0,0,0,33,3,0,0,2,10,0,0,23,0,0,0,0,10,0,0,23,2020_100y,1
"Census Tract 92.01, Kings County, New York",567,2013,667,1346,78365,151719,54391,76,406,317,379,34809,72265,23664,36047009201,2087,665,1422,1390,301,12,1,1071,0,5,32,3009201,"list(list(c(-74.002111, -74.001248, -74.000662, -73.998466, -73.999048, -73.99963, -74.000213, -74.000345, -74.002415, -74.002111, 40.646099, 40.646926, 40.647487, 40.646159, 40.645597, 40.645037, 40.644477, 40.644556, 40.645809, 40.646099)))",1,622,119,0,0,0,0,1,3,3,144,8,64,3,467,146,0,0,5,511,0,0,31,3,0,0,0,444,0,0,23,NA,1
"Census Tract 449.02, Kings County, New York",0,0,0,0,NA,NA,NA,12,12,12,12,NA,NA,NA,36047044902,44,16,28,22,20,2,0,0,0,0,6,3044902,"list(list(c(-73.936764, -73.934123, -73.932369, -73.931825, -73.929058, -73.927801, -73.927171, -73.92418, -73.924278, -73.923127, -73.922711, -73.924327, -73.92404, -73.922233, -73.920745, -73.921892, -73.927407, -73.932072, -73.932997, -73.934802, -73.934959, -73.935613, -73.936339, -73.934983, -73.935606, -73.935883, -73.936504, -73.935041, -73.935589, -73.936381, -73.936764, 40.724839, 40.726855, 40.728066, 40.728482, 40.727688, 40.726494, 40.725233, 40.72002, 40.718536, 40.717024, 40.716478, 
40.715568, 40.714008, 40.712854, 40.71053, 40.709396, 40.708542, 40.707786, 40.709317, 40.713373, 40.713722, 40.715191, 40.716779, 40.717838, 40.719222, 40.719863, 40.721247, 40.721669, 40.722991, 40.724473, 40.724839)))",1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1
"Census Tract 790.02, Kings County, New York",1181,3185,1080,2105,56339,55714,60709,175,534,474,560,17163,23171,31514,36047079002,3769,338,3431,3200,181,2850,17,101,1,50,231,3079002,"list(list(c(-73.954525, -73.953555, -73.952622, -73.951652, -73.951406, -73.951158, -73.952133, -73.9536, -73.953743, -73.954043, -73.954281, -73.954525, 40.642887, 40.642947, 40.643006, 40.643066, 40.640767, 40.638428, 40.638423, 40.638422, 40.638566, 40.638878, 40.640589, 40.642887)))",1,1418,537,0,0,0,0,0,2,76,216,0,135,76,1202,283,2,6,3,1209,139,12,53,76,0,0,0,1080,57,12,53,NA,1
"Census Tract 18.04, Kings County, New York",0,0,0,0,NA,NA,NA,12,12,12,12,NA,NA,NA,36047001804,0,0,0,0,0,0,0,0,0,0,0,3001804,"list(list(c(-74.033516831553, -74.032066, -74.029217631833, -74.025055, -74.023835, -74.021598, -74.022769, -74.023956, -74.025724, -74.026257, -74.026606, -74.029079, -74.028923, -74.032076, -74.032644, -74.033516831553, 40.6443027526706, 40.646479, 40.6490684256064, 40.646991, 40.645919, 40.644598, 40.643469, 40.642327, 40.640631, 40.640132, 40.640236, 40.641274, 40.641451, 40.643407, 40.6438, 40.6443027526706)))",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1
"Census Tract 1208.01, Kings County, New York",1422,5076,2717,2359,65048,60850,66635,262,985,939,831,30795,56544,43883,36047120801,3999,880,3119,2841,59,2047,6,649,2,78,278,3120801,"list(list(c(-73.871303, -73.870367, -73.869447, -73.868523, -73.866668, -73.866275, -73.865929, -73.865554, -73.866503, -73.86833, -73.870112, -73.870562, -73.870943, -73.871303, 40.672858, 40.673011, 40.673143, 40.673279, 40.673544, 40.67201, 40.670619, 40.669122, 40.668985, 40.668728, 40.668014, 40.669798, 40.671335, 40.672858)))",1,1233,0,0,0,0,1,0,0,76,458,0,0,76,1133,269,218,4,43,674,425,7,103,17,58,1,0,657,367,6,103,2050_500y,1
"Census Tract 53.03, Kings County, New York",0,0,0,0,NA,NA,NA,12,12,12,12,NA,NA,NA,36047005303,0,0,0,0,0,0,0,0,0,0,0,3005303,"list(list(c(-74.0188734640394, -74.0152711331479, -74.0151452970255, -74.0146554946886, -74.0128033423596, -74.012113182521, -74.0086802826751, -74.008598, -74.008425, -74.008135, -74.005497, -74.004853, -74.005179, -74.005819, -74.006623, -74.006713, -74.006919, -74.0092, -74.010451, -74.0117, -74.013883, -74.014402, -74.016279, -74.0188734640394, 40.6798030954023, 40.6821385001711, 40.6822200802062, 40.6825376209174, 40.6837383782914, 40.6841858115303, 40.6864113735102, 40.686253, 40.686016, 40.685615, 
40.685847, 40.685668, 40.684998, 40.683656, 40.683658, 40.683615, 40.683451, 40.681496, 40.680431, 40.679365, 40.6808, 40.680233, 40.678654, 40.6798030954023)))",1,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1
"Census Tract 357.02, Kings County, New York",0,0,0,0,NA,NA,NA,12,12,12,12,NA,NA,NA,36047035702,15,7,8,8,3,3,0,0,1,1,0,3035702,"list(list(c(-73.928598, -73.928525, -73.92835, -73.925598, -73.925539, -73.924772, -73.924389, -73.92638, -73.928228, -73.928544, -73.928683, -73.928598, 40.66597, 40.666866, 40.668647, 40.668496, 40.668493, 40.667487, 40.666385, 40.665515, 40.66471, 40.664574, 40.665086, 40.66597)))",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1
"Census Tract 1070.01, Kings County, New York",1171,2613,1153,1460,40915,79464,31458,135,323,322,206,4106,14789,16046,36047107001,3543,809,2734,2602,56,2474,9,33,0,30,132,3107001,"list(list(c(-73.878117, -73.876107, -73.874897, -73.869156, -73.867181, -73.865991, -73.863815, -73.860676, -73.860483, -73.870893, -73.873384, -73.879733, -73.878117, 40.65626, 40.657125, 40.657646, 40.660119, 40.660452, 40.658862, 40.656029, 40.654868, 40.654659, 40.648807, 40.646821, 40.655563, 40.65626)))",1,2070,221,0,0,0,1,0,0,307,186,0,0,307,772,0,0,0,493,0,0,0,1079,0,0,0,307,0,0,0,772,2050_500y,1
"Census Tract 94.01, Kings County, New York",612,2293,841,1452,51346,87708,35982,66,380,299,351,13554,19474,24511,36047009401,3127,661,2466,2440,152,9,6,2246,0,27,26,3009401,"list(list(c(-74.003581, -74.002999, -74.002415, -74.000345, -74.000213, -74.000798, -74.00138, -74.00196, -74.002545, -74.004747, -74.003581, 40.644689, 40.645245, 40.645809, 40.644556, 40.644477, 40.643918, 40.643357, 40.642799, 40.642236, 40.643567, 40.644689)))",1,723,41,0,0,0,0,1,1,1,240,54,40,1,626,237,3,0,3,689,12,0,20,1,0,0,0,594,12,0,20,NA,1
"Census Tract 153.01, New York County, New York",2311,4176,1784,2392,127705,243654,126602,482,867,502,804,33083,176528,19113,36061015301,3684,269,3415,3279,2949,41,0,272,0,17,136,1015301,"list(list(c(-73.981114, -73.98066, -73.980203, -73.979746, -73.976912, -73.97737, -73.977827, -73.978281, -73.978728, -73.981573, -73.981114, 40.774227, 40.774852, 40.775479, 40.776106, 40.774909, 40.774281, 40.773656, 40.773031, 40.772417, 40.773602, 40.774227)))",1,2497,226,0,0,0,0,0,29,10,87,0,1256,10,1060,124,1,1,0,2116,165,45,0,10,0,0,0,1015,0,45,0,NA,1
"Census Tract 126.01, New York County, New York",3805,6791,4182,2609,90857,NA,85920,638,1449,1297,583,14601,NA,19777,36061012601,7437,468,6969,6738,5797,91,0,814,0,36,231,1012601,"list(list(c(-73.959318, -73.958861, -73.958362, -73.957866, -73.957404, -73.955037, -73.955502, -73.955999, -73.956496, -73.956956, -73.957412, -73.959777, -73.959318, 40.767494, 40.76812, 40.768803, 40.769484, 40.77012, 40.76912, 40.768485, 40.767804, 40.767119, 40.766493, 40.765868, 40.766868, 40.767494)))",1,5006,640,150,0,0,0,3,23,2,68,168,2333,2,1743,82,12,1,1,2257,1940,36,13,2,0,0,0,1383,360,0,0,NA,1
"Census Tract 151.02, New York County, New York",3249,6783,1079,5704,140420,250001,120343,572,1600,498,1468,58496,NA,52582,36061015102,8254,1247,7007,6614,4036,599,6,1913,0,60,393,1015102,"list(list(c(-73.998651819796, -73.9978192075965, -73.993869, -73.990761, -73.990914, -73.99032, -73.990168, -73.989201, -73.988774, -73.98843, -73.987241, -73.987711, -73.988177, -73.988626, -73.98954, -73.989994, -73.990454, -73.990913, -73.993782, -73.993325, -73.993952, -73.995969, -73.996783, -74.0004505769366, -73.998651819796, 40.7786300356862, 40.7797758705572, 40.778097, 40.777688, 40.777542, 40.777317, 40.777251, 40.776859, 40.776673, 40.776531, 40.776017, 40.775373, 40.774735, 40.774116, 
40.772866, 40.772242, 40.771612, 40.770988, 40.772199, 40.772831, 40.772876, 40.774012, 40.774416, 40.7761545991538, 40.7786300356862)))",1,5497,1806,0,1,1,1,0,0,0,4,0,0,0,1929,0,0,2,2,0,0,1476,453,0,0,0,0,0,0,1476,453,2020_100y,1
