name,med_hh_inc_tract_estimate,pop_total_tract_estimate,pop_owner_tract_estimate,pop_renter_tract_estimate,med_hh_inc_tract_moe,pop_total_tract_moe,pop_owner_tract_moe,pop_renter_tract_moe,med_hh_inc_tract_moe_rate,pop_total_tract_moe_rate,pop_owner_tract_moe_rate,pop_renter_tract_moe_rate,geoid,geometry,pop_total,pop_hislat,pop_nonhil,pop_nonhil1r,pop_white,pop_black,pop_amind,pop_asian,pop_pacil,pop_other1r,pop_nonhil2r,borough,census_tract_raw,census_tract_predot,census_tract_postdot,bct2020
"Census Tract 285, Bronx County, New York",63926,3538,992,2546,8929,563,555,348,0.13967712667772111,0.1591294516676088,0.5594758064516129,0.13668499607227022,36005028500,"list(list(c(-73.908623, -73.90819, -73.907465, -73.906009, -73.904135, -73.903819, -73.903011, -73.902859, -73.901012, -73.898447, -73.89794, -73.89984, -73.900647, -73.901043, -73.901587, -73.902568, -73.904017, -73.904721, -73.906475, -73.908012, -73.909336, -73.908623, 40.882455, 40.882897, 40.884434, 40.885587, 40.887089, 40.887479, 40.888823, 40.889165, 40.888896, 40.890495, 40.89049, 40.886537, 40.885099, 40.884371, 40.883482, 40.883839, 40.884772, 40.885242, 40.883732, 40.8824, 40.881346, 
40.882455)))",3440,1482,1958,1860,1384,221,1,222,0,32,98,2,285,285,00,2028500
"Census Tract 227.02, Bronx County, New York",26633,1494,43,1451,15918,181,69,166,0.5976795704577028,0.12115127175368139,1.6046511627906976,0.11440385940730531,36005022702,"list(list(c(-73.916726, -73.914199, -73.913192, -73.912001, -73.911143, -73.91132, -73.911703, -73.911927, -73.913027, -73.913858, -73.914745, -73.916726, 40.84505, 40.845115, 40.845116, 40.845087, 40.845063, 40.844783, 40.8439, 40.843267, 40.843645, 40.843979, 40.844343, 40.84505)))",1634,1106,528,491,35,373,8,44,1,30,37,2,227.02,227,02,2022702
"Census Tract 460, Bronx County, New York",38404,2894,468,2426,9968,625,253,630,0.25955629621914383,0.21596406357982031,0.5405982905982906,0.25968672712283597,36005046000,"list(list(c(-73.846576, -73.846067, -73.845308, -73.843146, -73.84118, -73.84044, -73.83951, -73.838743, -73.841277, -73.842015, -73.843057, -73.843241, -73.844773, -73.844496, -73.844263, -73.847026, -73.846576, 40.882211, 40.882901, 40.883484, 40.885031, 40.886408, 40.884734, 40.88263, 40.881266, 40.880317, 40.879872, 40.879224, 40.879109, 40.879756, 40.880115, 40.88042, 40.881593, 40.882211)))",2890,842,2048,1974,42,1861,7,22,0,42,74,2,460,460,00,2046000
"Census Tract 72, Bronx County, New York",44720,6430,1974,4456,11595,915,801,920,0.2592799642218247,0.1423017107309487,0.40577507598784196,0.20646319569120286,36005007200,"list(list(c(-73.863657, -73.862721, -73.861634, -73.861442, -73.860851, -73.860344, -73.860335, -73.858853, -73.855977, -73.857323, -73.857157, -73.85699, -73.860261, -73.85962, -73.860674, -73.861717, -73.862642, -73.863135, -73.863657, 40.832652, 40.833021, 40.833328, 40.833451, 40.833614, 40.833294, 40.833129, 40.832673, 40.831831, 40.831822, 40.831102, 40.830385, 40.829947, 40.828548, 40.828419, 40.828296, 40.82817, 40.830305, 40.832652)))",6291,2498,3793,3675,309,685,25,2535,2,119,118,2,72,72,00,2007200
"Census Tract 324, Bronx County, New York",22041,3257,951,2306,9764,637,632,566,0.44299260469125723,0.19557875345409886,0.6645636172450052,0.24544666088464875,36005032400,"list(list(c(-73.861769, -73.861756, -73.861707, -73.861645, -73.861562, -73.859613, -73.858712, -73.858061, -73.857566, -73.857353, -73.856638, -73.861791, -73.861769, 40.858989, 40.859645, 40.861242, 40.863106, 40.86555, 40.865512, 40.864252, 40.863042, 40.861164, 40.859712, 40.858119, 40.857983, 40.858989)))",3113,1531,1582,1481,439,847,5,149,0,41,101,2,324,324,00,2032400
"Census Tract 149, Bronx County, New York",23620,4319,451,3868,7662,1023,289,1050,0.3243861134631668,0.23686038434822876,0.6407982261640798,0.2714581178903826,36005014900,"list(list(c(-73.904506, -73.903435, -73.901856, -73.901212, -73.899634, -73.898453, -73.898999, -73.899449, -73.900742, -73.900252, -73.902275, -73.903508, -73.904506, 40.830625, 40.832216, 40.834622, 40.835498, 40.835016, 40.834721, 40.833892, 40.833218, 40.831269, 40.831195, 40.829637, 40.830378, 40.830625)))",4723,2850,1873,1788,104,1617,14,12,2,39,85,2,149,149,00,2014900
"Census Tract 235.01, Bronx County, New York",30381,3222,0,3222,10968,647,12,647,0.3610151081267898,0.20080695220360026,Inf,0.20080695220360026,36005023501,"list(list(c(-73.90605, -73.904752, -73.903768, -73.902988, -73.90186, -73.902718, -73.903681, -73.904674, -73.905133, -73.905999, -73.906993, -73.90605, 40.851401, 40.852826, 40.853913, 40.854773, 40.854586, 40.853522, 40.852389, 40.851101, 40.85053, 40.849392, 40.850371, 40.851401)))",3570,2915,655,602,33,517,3,14,0,35,53,2,235.01,235,01,2023501
"Census Tract 96, Kings County, New York",62614,5858,1530,4328,13004,710,394,618,0.20768518222761684,0.12120177534994879,0.257516339869281,0.14279112754158965,36047009600,"list(list(c(-74.007988, -74.007405, -74.006824, -74.004621, -74.002415, -74.002999, -74.003581, -74.004747, -74.00695, -74.009153, -74.007988, 40.647344, 40.647905, 40.648465, 40.647131, 40.645809, 40.645245, 40.644689, 40.643567, 40.644897, 40.646227, 40.647344)))",6462,3283,3179,3082,804,141,0,2113,1,23,97,3,96,96,00,3009600
"Census Tract 110, Kings County, New York",68350,2348,1008,1340,8774,473,420,298,0.12836869056327724,0.2014480408858603,0.4166666666666667,0.22238805970149253,36047011000,"list(list(c(-73.995683, -73.995096, -73.993985, -73.991808, -73.989059, -73.989779, -73.990497, -73.991213, -73.991929, -73.994077, -73.996266, -73.995683, 40.645385, 40.645946, 40.647101, 40.645784, 40.644119, 40.643645, 40.643164, 40.642686, 40.642205, 40.643503, 40.644827, 40.645385)))",2709,1142,1567,1530,648,47,7,789,0,39,37,3,110,110,00,3011000
"Census Tract 129.01, Kings County, New York",161116,2246,951,1295,30713,370,293,328,0.19062662926090518,0.1647373107747106,0.30809674027339645,0.25328185328185326,36047012901,"list(list(c(-73.980463, -73.979605, -73.978743, -73.978337, -73.978026, -73.977457, -73.976667, -73.976317, -73.977023, -73.977455, -73.977815, -73.977886, -73.978676, -73.97956, -73.981324, -73.980463, 40.681221, 40.682489, 40.68376, 40.684395, 40.684864, 40.684052, 40.682973, 40.682509, 40.681486, 40.680853, 40.680313, 40.680217, 40.679047, 40.679287, 40.679952, 40.681221)))",2333,405,1928,1753,1266,197,5,272,1,12,175,3,129.01,129,01,3012901
"Census Tract 133, Kings County, New York",189272,4465,1937,2528,27516,569,413,491,0.1453780802231709,0.12743561030235162,0.21321631388745482,0.1942246835443038,36047013300,"list(list(c(-73.984199, -73.983901, -73.983472, -73.983041, -73.980773, -73.98046, -73.98014, -73.97796, -73.97839, -73.978822, -73.979415, -73.979917, -73.982277, -73.984702, -73.984199, 40.675774, 40.676148, 40.676781, 40.677417, 40.676533, 40.676413, 40.676288, 40.675438, 40.674805, 40.674171, 40.67346, 40.672858, 40.674, 40.675173, 40.675774)))",4411,525,3886,3594,2919,190,1,462,1,21,292,3,133,133,00,3013300
"Census Tract 136, Kings County, New York",88814,3826,1944,1882,33229,616,447,672,0.37414146418357463,0.16100365917407214,0.22993827160493827,0.357066950053135,36047013600,"list(list(c(-74.026263, -74.025958, -74.025361, -74.022959, -74.0206, -74.018961, -74.018639, -74.017842, -74.018879, -74.019605, -74.020064, -74.019632, -74.021194, -74.021495, -74.021794, -74.024153, -74.026561, -74.026263, 40.62792, 40.628648, 40.630109, 40.628701, 40.627277, 40.626296, 40.627071, 40.626591, 40.624303, 40.624289, 40.624285, 40.624879, 40.625816, 40.625084, 40.624355, 40.625781, 40.627187, 40.62792)))",4079,830,3249,3090,2446,58,0,546,1,39,159,3,136,136,00,3013600
"Census Tract 726, Kings County, New York",87759,2403,2095,308,18584,563,511,246,0.21176175662894975,0.23429047024552643,0.24391408114558472,0.7987012987012987,36047072600,"list(list(c(-73.937267, -73.93536, -73.934395, -73.933427, -73.9325, -73.932235, -73.931531, -73.931273, -73.930312, -73.93027, -73.930054, -73.931025, -73.931983, -73.932455, -73.933895, -73.934867, -73.9358, -73.936767, -73.937013, -73.937267, 40.634651, 40.634767, 40.634827, 40.634884, 40.634947, 40.634963, 40.635006, 40.632666, 40.632726, 40.632313, 40.630389, 40.630329, 40.630269, 40.63024, 40.630151, 40.630091, 40.630032, 40.629973, 40.632304, 40.634651)))",2582,301,2281,2124,52,1950,9,79,0,34,157,3,726,726,00,3072600
"Census Tract 2, Kings County, New York",55417,961,130,831,10878,219,57,220,0.1962935561289857,0.2278876170655567,0.43846153846153846,0.2647412755716005,36047000200,"list(list(c(-74.01343, -74.012844, -74.015048, -74.013895, -74.011684, -74.011103, -74.010493, -74.00879, -74.006231, -74.007977, -74.008545, -74.009107, -74.010308, -74.010556, -74.010915, -74.011477, -74.012629, -74.012869, -74.012952, -74.015184, -74.01343, 40.652453, 40.653016, 40.654362, 40.655466, 40.654135, 40.654695, 40.655276, 40.656963, 40.6554, 40.653727, 40.6532, 40.652625, 40.651483, 40.651224, 40.650938, 40.650363, 40.649235, 40.649381, 40.64943, 40.650773, 40.652453)))",1205,957,248,223,99,57,1,55,0,11,25,3,2,2,00,3000200
"Census Tract 11, Kings County, New York",159000,1502,138,1364,32815,225,51,225,0.20638364779874213,0.14980026631158455,0.3695652173913043,0.16495601173020527,36047001100,"list(list(c(-73.990447, -73.990663, -73.990746, -73.990092, -73.987162, -73.985143, -73.985279, -73.985363, -73.987348, -73.988932, -73.989473, -73.990972, -73.990447, 40.693735, 40.694561, 40.695034, 40.695074, 40.694961, 40.694885, 40.692158, 40.690667, 40.691458, 40.692086, 40.692296, 40.692549, 40.693735)))",1578,178,1400,1315,772,163,2,375,0,3,85,3,11,11,00,3001100
"Census Tract 22, Kings County, New York",41528,4190,1064,3126,11108,751,333,789,0.2674821806973608,0.179236276849642,0.31296992481203006,0.2523992322456814,36047002200,"list(list(c(-74.026257, -74.025724, -74.023956, -74.022769, -74.021598, -74.023835, -74.02146, -74.019256, -74.016931, -74.016651, -74.017877, -74.017926, -74.019011, -74.020212, -74.020857, -74.020966, -74.021165, -74.023105, -74.023545, -74.023958, -74.024754, -74.026861, -74.026257, 40.640132, 40.640631, 40.642327, 40.643469, 40.644598, 40.645919, 40.648182, 40.646853, 40.645475, 40.645331, 40.644201, 40.644233, 40.643165, 40.641981, 40.641435, 40.641651, 40.641417, 40.639996, 40.639314, 40.638916, 
40.638121, 40.639536, 40.640132)))",4589,2813,1776,1711,761,193,8,682,6,61,65,3,22,22,00,3002200
"Census Tract 241, Kings County, New York",67989,2857,570,2287,11056,609,254,610,0.16261454058744798,0.21316065803290166,0.4456140350877193,0.26672496720594663,36047024100,"list(list(c(-73.956143, -73.955197, -73.953414, -73.952489, -73.952193, -73.952172, -73.951902, -73.95181, -73.951757, -73.951464, -73.955122, -73.95541, -73.955826, -73.956143, 40.694579, 40.694688, 40.694893, 40.695004, 40.693526, 40.693419, 40.692063, 40.691599, 40.69133, 40.689864, 40.689444, 40.690908, 40.692993, 40.694579)))",3175,485,2690,2536,1702,460,6,254,1,113,154,3,241,241,00,3024100
"Census Tract 252, Kings County, New York",57058,5257,1833,3424,10843,691,417,667,0.19003470153177468,0.13144378923340308,0.22749590834697217,0.19480140186915887,36047025200,"list(list(c(-73.995546, -73.99492, -73.994293, -73.99184, -73.989566, -73.987435, -73.988066, -73.988688, -73.990795, -73.991518, -73.993877, -73.996393, -73.995546, 40.621393, 40.621994, 40.622597, 40.621111, 40.619738, 40.618455, 40.617852, 40.617249, 40.618523, 40.617819, 40.619156, 40.620582, 40.621393)))",5300,941,4359,4263,1882,35,3,2324,0,19,96,3,252,252,00,3025200
"Census Tract 258, Kings County, New York",49441,4462,797,3665,11315,655,270,699,0.22885863959062316,0.1467951591214702,0.33877038895859474,0.1907230559345157,36047025800,"list(list(c(-73.990434, -73.989851, -73.987651, -73.98545, -73.983222, -73.983351, -73.984162, -73.984383, -73.984963, -73.987195, -73.989397, -73.991598, -73.990434, 40.615571, 40.61613, 40.6148, 40.61347, 40.612122, 40.611992, 40.611218, 40.611005, 40.610448, 40.611792, 40.613123, 40.614452, 40.615571)))",5073,864,4209,4064,1843,50,0,2155,4,12,145,3,258,258,00,3025800
"Census Tract 372, Bronx County, New York",46938,2150,805,1345,18866,308,295,235,0.4019344667433636,0.14325581395348838,0.36645962732919257,0.17472118959107807,36005037200,"list(list(c(-73.866297, -73.865294, -73.864975, -73.86462, -73.86424, -73.86213, -73.860512, -73.861306, -73.861321, -73.861331, -73.861345, -73.861379, -73.863332, -73.864266, -73.865209, -73.866137, -73.866297, 40.873212, 40.873335, 40.87493, 40.876804, 40.876684, 40.876011, 40.875494, 40.873673, 40.873123, 40.872872, 40.872525, 40.871336, 40.871375, 40.871389, 40.871407, 40.872884, 40.873212)))",2289,826,1463,1397,67,1193,0,78,2,57,66,2,372,372,00,2037200
"Census Tract 155, Bronx County, New York",29138,2931,204,2727,9990,604,164,605,0.3428512595236461,0.20607301262367791,0.803921568627451,0.22185551888522184,36005015500,"list(list(c(-73.892158, -73.890823, -73.891387, -73.891481, -73.890601, -73.888741, -73.888412, -73.887289, -73.8877, -73.887759, -73.888742, -73.889727, -73.890714, -73.891737, -73.892158, 40.833645, 40.835809, 40.835758, 40.836687, 40.836898, 40.837968, 40.838553, 40.838135, 40.837434, 40.837368, 40.835707, 40.834058, 40.832409, 40.832664, 40.833645)))",2891,2188,703,658,33,579,4,25,0,17,45,2,155,155,00,2015500
"Census Tract 46, Bronx County, New York",22596,1800,311,1489,18472,369,146,376,0.8174898212072933,0.205,0.4694533762057878,0.2525184687709872,36005004600,"list(list(c(-73.871515, -73.869842, -73.869499, -73.867765, -73.867019, -73.865746, -73.866696, -73.867656, -73.868576, -73.870501, -73.871002, -73.871515, 40.824715, 40.824923, 40.824565, 40.822992, 40.822303, 40.821012, 40.82088, 40.820751, 40.820624, 40.820364, 40.822563, 40.824715)))",1976,1187,789,744,53,673,5,4,0,9,45,2,46,46,00,2004600
"Census Tract 257, Bronx County, New York",48708,1732,93,1639,18945,350,95,345,0.38895048041389507,0.20207852193995382,1.021505376344086,0.21049420378279438,36005025700,"list(list(c(-73.91929, -73.916975, -73.91434, -73.913234, -73.912704, -73.91252, -73.910756, -73.90904, -73.909171, -73.910929, -73.912258, -73.913284, -73.915417, -73.915388, -73.916642, -73.91719, -73.917217, -73.917425, -73.917901, -73.91929, 40.857475, 40.859909, 40.862521, 40.862048, 40.861916, 40.861878, 40.861651, 40.862679, 40.862224, 40.860647, 40.86019, 40.859619, 40.858701, 40.859129, 40.857988, 40.856837, 40.856015, 40.856774, 40.856937, 40.857475)))",1809,1421,388,368,47,283,2,16,0,20,20,2,257,257,00,2025700
"Census Tract 287, Kings County, New York",54167,3295,947,2348,40008,512,476,448,0.7386046855096277,0.15538694992412747,0.5026399155227033,0.19080068143100512,36047028700,"list(list(c(-73.938177, -73.937391, -73.93676, -73.935222, -73.933118, -73.932366, -73.931929, -73.931458, -73.931345, -73.934269, -73.934651, -73.937195, -73.937342, -73.937484, -73.937631, -73.937711, -73.937792, -73.938177, 40.698641, 40.698186, 40.697831, 40.696986, 40.695791, 40.695358, 40.695115, 40.694855, 40.694422, 40.69409, 40.694045, 40.693752, 40.694485, 40.695219, 40.695951, 40.696319, 40.69669, 40.698641)))",3103,1036,2067,1943,603,1037,10,265,4,24,124,3,287,287,00,3028700
