ct2010,fz20_100y,fz50_100y,fz50_500y,in_fz,fz_cat,objectid,geoid,state,county,tract,eacode,eaname,hcv_public,hcv_pct_re,hcv_publ_1,shape_leng,shape_area,geometry
1001200,0,1,1,1,2050_100y,52324,36061001200,36,061,001200,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",NA,NA,NA,0.017634402565186,1.2852726321e-5,"list(list(c(-73.980577001, -73.980022, -73.97909, -73.978909, -73.9789920009999, -73.9790199989999, -73.979102, -73.979134001, -73.9792219999999, -73.979495, -73.9799619999999, -73.980923, -73.9816499999999, -73.982342, -73.982453, -73.982999999, -73.9833379999999, -73.984258, -73.985013, -73.9845359999999, -73.984233, -73.9841729999999, -73.98414, -73.984071, -73.9840349999999, -73.9839949999999, -73.983395, -73.982477, -73.983104, -73.982289, -73.981438, -73.980577001, 40.7164550000001, 40.716286999, 
40.7160049990001, 40.715950999, 40.7157979990001, 40.715747999, 40.715611999, 40.7155529990001, 40.715402999, 40.714889999, 40.7139729990001, 40.714263999, 40.714460999, 40.714658, 40.7146990000001, 40.7148350000001, 40.714933, 40.7152099990001, 40.7154380000001, 40.716393999, 40.716955999, 40.7170679990001, 40.7171279990001, 40.7172589990001, 40.7173309990001, 40.717413999, 40.7185709990001, 40.718289999, 40.717180999, 40.7169759990001, 40.716717999, 40.7164550000001)))"
1001300,1,1,1,1,2020_100y,52311,36061001300,36,061,001300,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",NA,NA,NA,0.026649160511805,3.3326379523e-5,"list(list(c(-74.008601001, -74.009063, -74.009474, -74.009543, -74.009987999, -74.010542, -74.010846, -74.0110119999999, -74.011248001, -74.011703, -74.011947, -74.012508, -74.013254, -74.013272, -74.013318, -74.0133499999999, -74.01336, -74.013352001, -74.0133259999999, -74.0132859989999, -74.014289, -74.015184, -74.015417, -74.016567, -74.016628, -74.016606, -74.016579, -74.016421, -74.016131, -74.015956, -74.015834001, -74.015765, -74.015749, -74.0156929999999, -74.015611, -74.015591, -74.015528, 
-74.0155129999999, -74.015202, -74.014856, -74.014697, -74.014535, -74.014348, -74.01431, -74.0142740009999, -74.0141179999999, -74.014018, -74.013886999, -74.0135969999999, -74.012553, -74.011663001, -74.010122, -74.008601001, 40.7113919990001, 40.710886999, 40.710412999, 40.7103269990001, 40.7098060000001, 40.7091539990001, 40.7087969990001, 40.7085939990001, 40.7083039990001, 40.7077560000001, 40.7074519990001, 40.7067669990001, 40.7058709990001, 40.7058240000001, 40.7056729990001, 40.705502999, 
40.705346999, 40.705183999, 40.705030999, 40.7046550000001, 40.7045489990001, 40.704665999, 40.7046839990001, 40.704774, 40.704798999, 40.704962999, 40.7050889980001, 40.705482999, 40.706243999, 40.7066799990001, 40.706983999, 40.707147999, 40.707185999, 40.707303999, 40.707485999, 40.707530999, 40.7076719990001, 40.707706999, 40.7084559990001, 40.709393999, 40.709778999, 40.7103749990001, 40.710748999, 40.710857, 40.710972, 40.711471999, 40.7118669990001, 40.712412999, 40.713623, 40.7131469990001, 
40.712797999, 40.7120849990001, 40.7113919990001)))"
1001401,0,0,0,0,NA,52312,36061001401,36,061,001401,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",NA,NA,NA,0.017387894950993,9.965746986e-6,"list(list(c(-73.988367, -73.987535, -73.9867209989999, -73.985867, -73.985801, -73.985013, -73.984258, -73.9833379999999, -73.982999999, -73.982453, -73.982786, -73.98312, -73.984706, -73.9853439999999, -73.986077, -73.9871650009999, -73.988703, -73.989336999, -73.99022, -73.9902269999999, -73.990218, -73.990202, -73.9897539999999, -73.989155001, -73.988367, 40.716445999, 40.716196999, 40.715951999, 40.715696999, 40.715676999, 40.7154380000001, 40.7152099990001, 40.714933, 40.7148350000001, 40.7146990000001, 
40.714658, 40.714617999, 40.7145119990001, 40.714461999, 40.7144009990001, 40.714311998, 40.7141849990001, 40.7141329990001, 40.7144049990001, 40.714506999, 40.7146019990001, 40.714664998, 40.7155529990001, 40.716708, 40.716445999)))"
1001402,0,0,0,0,NA,61685,36061001402,36,061,001402,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",56,4.3000001900000004,4.3000001900000004,0.014075637236063,1.214130037e-5,"list(list(c(-73.9850739999999, -73.984232, -73.983395, -73.9839949999999, -73.9840349999999, -73.984071, -73.98414, -73.9841729999999, -73.984233, -73.9845359999999, -73.985013, -73.985801, -73.985867, -73.9867209989999, -73.987535, -73.988367, -73.987879, -73.98751, -73.987434, -73.987360001, -73.986752, -73.985911, -73.9850739999999, 40.7190830000001, 40.718827999, 40.7185709990001, 40.717413999, 40.7173309990001, 40.7172589990001, 40.7171279990001, 40.7170679990001, 40.716955999, 40.716393999, 
40.7154380000001, 40.715676999, 40.715696999, 40.715951999, 40.716196999, 40.716445999, 40.717408999, 40.7180740000001, 40.7182129990001, 40.7183699990001, 40.719592999, 40.7193389990001, 40.7190830000001)))"
1001501,1,1,1,1,2020_100y,50024,36061001501,36,061,001501,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",NA,NA,NA,0.029237760056982,2.8710654044e-5,"list(list(c(-74.0049769999999, -74.004399, -74.004181, -74.003889, -74.0035369999999, -74.003311001, -74.0025229999999, -74.001672, -74.0014189999999, -74.001225, -74.0004739999999, -74.000232001, -74.0002059999999, -73.9998689999999, -73.999494999, -73.999377999, -73.999296, -73.999177, -73.999111609, -74.0011806489999, -74.000934601, -74.001317978, -74.000621796, -74.0013103479999, -74.002261037, -74.0028399999999, -74.0029949999999, -74.003055, -74.003137, -74.003584, -74.0037149999999, -74.0039409999999, 
-74.004057, -74.004328, -74.0048169999999, -74.00496, -74.005104, -74.005262, -74.005512, -74.0064350009999, -74.007054, -74.007744999, -74.009063, -74.008601001, -74.008348, -74.0079679999999, -74.008089, -74.008147, -74.008204, -74.0082159999999, -74.008227, -74.008222, -74.0082159999999, -74.008186, -74.0081349989999, -74.008078999, -74.0080219989999, -74.007964, -74.0079049999999, -74.007846, -74.007796, -74.007741, -74.0076260009999, -74.007507001, -74.007018, -74.00609, -74.006051999, -74.005908, 
-74.0057399999999, -74.005589, -74.005442, -74.0049769999999, 40.712281999, 40.711849999, 40.7116869990001, 40.711599999, 40.7114949990001, 40.7113149990001, 40.7106729990001, 40.7100149990001, 40.7098149990001, 40.7096579990001, 40.7090509990001, 40.708855999, 40.708834999, 40.7085699990001, 40.7082789990001, 40.708180999, 40.7081109980001, 40.708021999, 40.707970249, 40.706884384, 40.706407547, 40.7061214450001, 40.7054119110001, 40.7049236300001, 40.705328352, 40.705886999, 40.7060799990001, 40.706150999, 
40.706247999, 40.7067899990001, 40.706957, 40.707228, 40.707436999, 40.707823999, 40.7083899990001, 40.7085689990001, 40.708746999, 40.708920999, 40.7090929990001, 40.709556999, 40.709871999, 40.7102209990001, 40.710886999, 40.7113919990001, 40.711358999, 40.711446999, 40.711463, 40.7114769990001, 40.7114949990001, 40.7115219990001, 40.7115469990001, 40.711577999, 40.711605999, 40.7116569990001, 40.7116979990001, 40.7117209990001, 40.7117309990001, 40.711736, 40.711736999, 40.711732999, 40.7117089990001, 
40.711689999, 40.711667999, 40.711668999, 40.711783999, 40.712002999, 40.712011999, 40.7120449990001, 40.7120889980001, 40.712169999, 40.7121440000001, 40.712281999)), list(c(-73.995134682, -73.995138001, -73.9952615129999, -73.995134682, 40.7029858670001, 40.702979999, 40.7030258240001, 40.7029858670001)), list(c(-73.994806, -73.994837678, -73.994672776, -73.994682585, -73.9946629999999, -73.994806, 40.703295999, 40.7032726310001, 40.7034320830001, 40.7034445580001, 40.703430999, 40.703295999)), 
    list(c(-73.994882, -73.994918086, -73.9950027469999, -73.9947637619999, -73.994714, -73.994815999, -73.994881, -73.994882, 40.703787999, 40.7037440390001, 40.7038517, 40.7040563520001, 40.703996999, 40.703905999, 40.703812999, 40.703787999)))"
1001502,1,1,1,1,2020_100y,53558,36061001502,36,061,001502,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",NA,NA,NA,0.036296306123236,2.2934237375e-5,"list(list(c(-74.0028399999999, -74.002261037, -74.002645493, -74.001996994, -74.002199173, -74.003412247, -74.002716064, -74.00289154, -74.004001617, -74.004347965, -74.00456, -74.004633, -74.0047489999999, -74.005522, -74.006021, -74.006781, -74.007459, -74.008269, -74.009371, -74.0096599999999, -74.010542, -74.009987999, -74.009543, -74.009474, -74.009063, -74.007744999, -74.007054, -74.0064350009999, -74.005512, -74.005262, -74.005104, -74.00496, -74.0048169999999, -74.004328, -74.004057, -74.0039409999999, 
-74.0037149999999, -74.003584, -74.003137, -74.003055, -74.0029949999999, -74.0028399999999, 40.705886999, 40.705328352, 40.7054920200001, 40.704698562, 40.7046031950001, 40.705018997, 40.7042713170001, 40.7041111, 40.705125809, 40.7049712840001, 40.7051050000001, 40.705159, 40.705231999, 40.705790999, 40.7061419990001, 40.7067240000001, 40.7072189990001, 40.7077219980001, 40.7086140000001, 40.7087559990001, 40.7091539990001, 40.7098060000001, 40.7103269990001, 40.710412999, 40.710886999, 40.7102209990001, 
40.709871999, 40.709556999, 40.7090929990001, 40.708920999, 40.708746999, 40.7085689990001, 40.7083899990001, 40.707823999, 40.707436999, 40.707228, 40.706957, 40.7067899990001, 40.706247999, 40.706150999, 40.7060799990001, 40.705886999)), list(c(-73.995138001, -73.996698001, -73.998102573, -73.996212006, -73.9952615129999, -73.995138001, 40.702979999, 40.7008769990001, 40.701509496, 40.703325271, 40.7030258240001, 40.702979999)), list(c(-74.00447947, -74.003437042, -74.004055009, -74.004206, -74.0045519999999, 
-74.00447947, 40.7048810420001, 40.7035236360001, 40.7040266550001, 40.704282999, 40.7048379990001, 40.7048810420001)))"
1001600,0,0,0,0,NA,50025,36061001600,36,061,001600,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",NA,NA,NA,0.020956779124179,2.2101382367e-5,"list(list(c(-73.989155001, -73.9897539999999, -73.990202, -73.990218, -73.9902269999999, -73.99022, -73.990755, -73.991225, -73.992134, -73.992562, -73.992852, -73.993016, -73.993951, -73.99414, -73.9943469999999, -73.9945, -73.994657, -73.99484, -73.996477999, -73.997444, -73.9975039999999, -73.9970920009999, -73.9968059999999, -73.9965319999999, -73.9960589999999, -73.9954289999999, -73.994808, -73.993828, -73.993095001, -73.992219999, -73.9914219999999, -73.9911759999999, -73.9907029999999, -73.989951001, 
-73.989155001, 40.716708, 40.7155529990001, 40.714664998, 40.7146019990001, 40.714506999, 40.7144049990001, 40.714553999, 40.714486998, 40.714419999, 40.7143879990001, 40.714366999, 40.7143559990001, 40.7142910000001, 40.7142690000001, 40.7142469990001, 40.7142309990001, 40.7142199990001, 40.714208999, 40.7141069990001, 40.7140669990001, 40.7140689990001, 40.714617999, 40.7150369990001, 40.715472999, 40.7162319990001, 40.717278999, 40.7184569990001, 40.7181449990001, 40.7179219990001, 40.717657999, 
40.7174179990001, 40.717342999, 40.7172009990001, 40.7169719990001, 40.716708)))"
1001800,0,0,0,0,NA,49943,36061001800,36,061,001800,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",13,0.44,0.44,0.020782964770227,2.376400921e-5,"list(list(c(-73.989857, -73.9896199999999, -73.989114, -73.988354, -73.987541999, -73.986752, -73.987360001, -73.987434, -73.98751, -73.987879, -73.988367, -73.989155001, -73.989951001, -73.9907029999999, -73.9911759999999, -73.9914219999999, -73.992219999, -73.993095001, -73.993828, -73.994808, -73.994422, -73.994378, -73.9940349999999, -73.993795, -73.993669, -73.993523, -73.9927309999999, -73.992237, -73.991506, -73.990629, -73.989857, 40.7205329980001, 40.7204619990001, 40.7203079990001, 40.7200769990001, 
40.7198329990001, 40.719592999, 40.7183699990001, 40.7182129990001, 40.7180740000001, 40.717408999, 40.716445999, 40.716708, 40.7169719990001, 40.7172009990001, 40.717342999, 40.7174179990001, 40.717657999, 40.7179219990001, 40.7181449990001, 40.7184569990001, 40.719391999, 40.7195189990001, 40.7203229990001, 40.7209369990001, 40.721255999, 40.7216319990001, 40.721394999, 40.7212479990001, 40.7210279990001, 40.720765998, 40.7205329980001)))"
1002000,0,0,0,0,NA,57344,36061002000,36,061,002000,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",NA,NA,NA,0.015843867385593,1.3365888671e-5,"list(list(c(-73.9733772279999, -73.973609047, -73.9736349999999, -73.9747419999999, -73.9748739999999, -73.9749229999999, -73.974995001, -73.9751189999999, -73.975452, -73.97614, -73.976355, -73.976481, -73.976738, -73.977052, -73.977223999, -73.978034, -73.978753, -73.978719, -73.9782309999999, -73.978016, -73.977788, -73.977683, -73.977364, -73.977345999, -73.976893, -73.9761599999999, -73.975533, -73.9747629999999, -73.9746479999999, -73.974543, -73.973004322, -73.9733772279999, 40.7192668920001, 
40.7186007220001, 40.7186119990001, 40.7188409990001, 40.7187789990001, 40.718765999, 40.7187459990001, 40.718753, 40.718946999, 40.7190880000001, 40.7191329990001, 40.719162999, 40.719213999, 40.719275999, 40.7193099990001, 40.719639999, 40.719933999, 40.7199830000001, 40.720673999, 40.720965999, 40.7212769990001, 40.721419999, 40.7218609990001, 40.7218849990001, 40.722497999, 40.722186999, 40.7219219990001, 40.721595999, 40.7215199990001, 40.7214709990001, 40.720785305, 40.7192668920001)), list(
    c(-73.967159925, -73.967218901, -73.967218399, -73.967159925, 40.7170977590001, 40.7170128710001, 40.7170200350001, 40.7170977590001)), list(c(-73.966671, -73.9666899869999, -73.966535457, -73.966511, -73.9666129999999, -73.966671, 40.7177429990001, 40.717722402, 40.717927801, 40.7179169990001, 40.7178059990001, 40.7177429990001)))"
1002100,0,0,1,1,2050_500y,61684,36061002100,36,061,002100,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",NA,NA,NA,0.021339437432581,2.5235834662e-5,"list(list(c(-74.0092050009999, -74.0088229999999, -74.007544001, -74.005889, -74.00631, -74.0067529999999, -74.0072249999999, -74.007666, -74.0081, -74.008601001, -74.010122, -74.011663001, -74.012553, -74.0135969999999, -74.013382, -74.013232, -74.0131949999999, -74.0131019999999, -74.013025, -74.0129209999999, -74.012731001, -74.0125600009999, -74.011627, -74.011377, -74.0109679999999, -74.010834, -74.0092050009999, 40.7161879990001, 40.716013999, 40.715432999, 40.7146779990001, 40.714165999, 40.7136179990001, 
40.7130549990001, 40.7125330000001, 40.7119949990001, 40.7113919990001, 40.7120849990001, 40.712797999, 40.7131469990001, 40.713623, 40.7144079990001, 40.7150609990001, 40.715202999, 40.7156189990001, 40.715951999, 40.716397999, 40.717113999, 40.7170339990001, 40.716601999, 40.716488999, 40.716302999, 40.7169249990001, 40.7161879990001)))"
1002201,1,1,1,1,2020_100y,57346,36061002201,36,061,002201,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",164,7.23000002,7.23000002,0.018544145695087,1.7230399851e-5,"list(list(c(-73.978753, -73.979038999, -73.979416, -73.979485999, -73.9799649999999, -73.979992001, -73.980229999, -73.980577001, -73.981438, -73.982289, -73.983104, -73.982477, -73.983395, -73.984232, -73.9850739999999, -73.984477, -73.983824, -73.9830029999999, -73.9821669999999, -73.981308, -73.9797350009999, -73.978753, 40.719933999, 40.7193869990001, 40.7186659990001, 40.7185279990001, 40.717589999, 40.7175399990001, 40.717095999, 40.7164550000001, 40.716717999, 40.7169759990001, 40.717180999, 
40.718289999, 40.7185709990001, 40.718827999, 40.7190830000001, 40.7202350000001, 40.7214729990001, 40.7212229990001, 40.720968999, 40.7207089980001, 40.7202350000001, 40.719933999)))"
1002202,1,1,1,1,2020_100y,57347,36061002202,36,061,002202,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",11,1.08000004,1.08000004,0.012816889918784,5.980556334e-6,"list(list(c(-73.9782309999999, -73.978719, -73.978753, -73.9797350009999, -73.981308, -73.9821669999999, -73.9830029999999, -73.983824, -73.983444001, -73.9829639989999, -73.980607, -73.9782309999999, 40.720673999, 40.7199830000001, 40.719933999, 40.7202350000001, 40.7207089980001, 40.720968999, 40.7212229990001, 40.7214729990001, 40.7220189990001, 40.7226709990001, 40.7216779990001, 40.720673999)))"
1002400,1,1,1,1,2020_100y,57421,36061002400,36,061,002400,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",NA,NA,NA,0.024416348326244,1.8774063648e-5,"list(list(c(-73.971727372, -73.973004322, -73.974543, -73.9746479999999, -73.9747629999999, -73.975533, -73.9761599999999, -73.976893, -73.976477, -73.9762049999999, -73.97603, -73.9759999999999, -73.9755979999999, -73.9751639999999, -73.9742689999999, -73.973799, -73.9732979999999, -73.972050001, -73.971977001, -73.9718569999999, -73.9716620199999, -73.971727372, 40.7259845730001, 40.720785305, 40.7214709990001, 40.7215199990001, 40.721595999, 40.7219219990001, 40.722186999, 40.722497999, 40.7230779990001, 
40.723447999, 40.723689, 40.7237289990001, 40.724282999, 40.7248769990001, 40.7261090000001, 40.726752, 40.727427999, 40.7268809990001, 40.7268300000001, 40.726758999, 40.7267179730001, 40.7259845730001)), list(c(-73.966477001, -73.966511, -73.966535457, -73.965990066, -73.9656063639999, -73.965704, -73.96613, -73.966248999, -73.966477001, 40.7179550000001, 40.7179169990001, 40.717927801, 40.718652725, 40.718905482, 40.7187789990001, 40.718330999, 40.7182049990001, 40.7179550000001)), list(c(-73.965086, 
-73.965204781, -73.96553421, -73.965211868, -73.964630152, -73.965086, 40.7195809990001, 40.71942678, 40.7196903230001, 40.7202816010001, 40.7201716910001, 40.7195809990001)), list(c(-73.964332352, -73.964491642, -73.964611054, -73.964332352, 40.72055758, 40.7203511720001, 40.7206020360001, 40.72055758)))"
1002500,1,1,1,1,2020_100y,53560,36061002500,36,061,002500,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",NA,NA,NA,0.015337273779523,1.4205992228e-5,"list(list(c(-73.998106003, -73.999111609, -73.999177, -73.999296, -73.999377999, -73.999494999, -73.9998689999999, -74.0002059999999, -74.000232001, -74.0004739999999, -74.001225, -74.0014189999999, -74.0012809999999, -74.001235, -74.001136, -74.000776001, -74.00051, -73.999701, -73.999514, -73.998678, -73.99851, -73.9977699999999, -73.996947, -73.9967819999999, -73.9964439999999, -73.996354001, -73.9962219989999, -73.9960629989999, -73.996044, -73.996032, -73.996005, -73.995972792, -73.998106003, 
40.7084980010001, 40.707970249, 40.708021999, 40.7081109980001, 40.708180999, 40.7082789990001, 40.7085699990001, 40.708834999, 40.708855999, 40.7090509990001, 40.7096579990001, 40.7098149990001, 40.7099939990001, 40.7100549990001, 40.710176, 40.7106399990001, 40.7109839990001, 40.711779999, 40.7117979990001, 40.7118789990001, 40.711895999, 40.7119709990001, 40.712071999, 40.7113639990001, 40.7101989990001, 40.7097849990001, 40.7091810000001, 40.7091189990001, 40.7090479990001, 40.7089979990001, 
40.7088949990001, 40.7088315350001, 40.7084980010001)), list(c(-73.993693, -73.993775, -73.993791314, -73.993716978, -73.993693, 40.7044759990001, 40.7044489990001, 40.70449539, 40.7045042730001, 40.7044759990001)))"
1002601,1,1,1,1,2020_100y,57422,36061002601,36,061,002601,118,"New York-Newark-Bridgeport, NY-NJ-CT-PA",48,3.75,3.75,0.014800831330259,1.1302961518e-5,"list(list(c(-73.976893, -73.977345999, -73.977364, -73.977683, -73.977788, -73.978016, -73.9782309999999, -73.980607, -73.9829639989999, -73.982524, -73.982083, -73.981637, -73.979281, -73.976893, 40.722497999, 40.7218849990001, 40.7218609990001, 40.721419999, 40.7212769990001, 40.720965999, 40.720673999, 40.7216779990001, 40.7226709990001, 40.7232779990001, 40.7238819990001, 40.7244939990001, 40.7235049990001, 40.722497999)))"
